kind,t1,band_index,real_E,imag_E,abs_E
theory,0.2,1,-0.9901701116206282,-0.6203880192196265,1.1684682898299203
theory,0.2,1,-0.9909379155127557,-0.6216127386445758,1.169769357286288
theory,0.2,1,-0.991674845420602,-0.6227868363127302,1.1710176952225761
theory,0.2,1,-0.9923808412745753,-0.6239103930640024,1.172213253935525
theory,0.2,1,-0.9930558459874007,-0.6249834859371858,1.1733559864525125
theory,0.2,1,-0.9936998053951005,-0.6260061882175807,1.1744458484446891
theory,0.2,1,-0.9943126682013824,-0.6269785694824,1.1754827981454894
theory,0.2,1,-0.994894385925323,-0.6279006956439609,1.1764667962742916
theory,0.2,1,-0.9954449128522388,-0.6287726289906754,1.1773978059650216
theory,0.2,1,-0.995964205987643,-0.6295944282258543,1.1782757926995007
theory,0.2,1,-0.996452225014195,-0.6303661485043311,1.1791007242453566
theory,0.2,1,-0.9969089322515546,-0.6310878414669223,1.1798725705983313
theory,0.2,1,-0.9973342926190579,-0.6317595552727329,1.1805913039288227
theory,0.2,1,-0.9977282736011416,-0.632381334629319,1.181256898532522
theory,0.2,1,-0.9980908452154437,-0.63295322082072,1.1818693307850077
theory,0.2,1,-0.9984219799835177,-0.6334752517333666,1.1824285791001754
theory,0.2,1,-0.9987216529040995,-0.6339474618798794,1.1829346238923932
theory,0.2,1,-0.9989898414288757,-0.6343698824207644,1.1833874475422768
theory,0.2,1,-0.9992265254407017,-0.6347425411840156,1.1837870343659957
theory,0.2,1,-0.9994316872342297,-0.6350654626826304,1.1841333705880273
theory,0.2,1,-0.9996053114989036,-0.6353386681300489,1.184426444317284
theory,0.2,1,-0.9997473853042904,-0.635562175453519,1.1846662455265513
theory,0.2,1,-0.9998578980877173,-0.6357359993053977,1.1848527660351815
theory,0.2,1,-0.9999368416441894,-0.6358601510723886,1.1849859994949972
theory,0.2,1,-0.9999842101185688,-0.6359346388827254,1.185065941379365
theory,0.2,1,-1.0,-0.6359594676112971,1.1850925889754118
theory,0.2,1,-0.9999842101185688,-0.6359346388827254,1.185065941379365
theory,0.2,1,-0.9999368416441894,-0.6358601510723886,1.1849859994949972
theory,0.2,1,-0.9998578980877173,-0.6357359993053977,1.1848527660351815
theory,0.2,1,-0.9997473853042905,-0.6355621754535191,1.1846662455265515
theory,0.2,1,-0.9996053114989036,-0.6353386681300489,1.184426444317284
theory,0.2,1,-0.9994316872342297,-0.6350654626826304,1.1841333705880273
theory,0.2,1,-0.9992265254407018,-0.6347425411840156,1.1837870343659957
theory,0.2,1,-0.9989898414288757,-0.6343698824207644,1.1833874475422768
theory,0.2,1,-0.9987216529040996,-0.6339474618798794,1.1829346238923932
theory,0.2,1,-0.9984219799835177,-0.6334752517333666,1.1824285791001754
theory,0.2,1,-0.9980908452154438,-0.6329532208207201,1.1818693307850079
theory,0.2,1,-0.9977282736011416,-0.632381334629319,1.181256898532522
theory,0.2,1,-0.9973342926190579,-0.6317595552727329,1.1805913039288227
theory,0.2,1,-0.9969089322515546,-0.6310878414669223,1.1798725705983313
theory,0.2,1,-0.9964522250141951,-0.6303661485043311,1.1791007242453566
theory,0.2,1,-0.9959642059876429,-0.6295944282258542,1.1782757926995004
theory,0.2,1,-0.9954449128522387,-0.6287726289906754,1.1773978059650216
theory,0.2,1,-0.994894385925323,-0.6279006956439609,1.1764667962742916
theory,0.2,1,-0.9943126682013824,-0.6269785694824,1.1754827981454894
theory,0.2,1,-0.9936998053951005,-0.6260061882175807,1.1744458484446891
theory,0.2,1,-0.9930558459874007,-0.6249834859371858,1.1733559864525125
theory,0.2,1,-0.9923808412745753,-0.6239103930640024,1.172213253935525
theory,0.2,1,-0.9916748454206021,-0.6227868363127301,1.1710176952225761
theory,0.2,1,-0.9909379155127557,-0.6216127386445759,1.169769357286288
theory,0.2,1,-0.9901701116206282,-0.6203880192196266,1.1684682898299206
theory,0.2,1,-0.9893714968586813,-0.6191125933469874,1.1671145453798526
theory,0.2,1,-0.9885421374524608,-0.6177863724326754,1.1657081793839332
theory,0.2,1,-0.9876821028086095,-0.6164092639252601,1.1642492503159783
theory,0.2,1,-0.9867914655888267,-0.6149811712592421,1.1627378197867024
theory,0.2,1,-0.9858703017879298,-0.613501993796164,1.161173952661397
theory,0.2,1,-0.9849186908161788,-0.6119716267634473,1.159557717184684
theory,0.2,1,-0.9839367155860422,-0.6103899611909527,1.1578891851126951
theory,0.2,1,-0.9829244626035861,-0.6087568838452613,1.1561684318530503
theory,0.2,1,-0.9818820220646797,-0.6070722771616807,1.154395536613033
theory,0.2,1,-0.9808094879562254,-0.605336019173977,1.1525705825563788
theory,0.2,1,-0.979706958162628,-0.6035479834418418,1.150693656969127
theory,0.2,1,-0.9785745345777336,-0.6017080389761068,1.1487648514350097
theory,0.2,1,-0.9774123232224774,-0.5998160501617185,1.1467842620208764
theory,0.2,1,-0.976220434368499,-0.597871876678495,1.144751989472692
theory,0.2,1,-0.9749989826679887,-0.5958753734196918,1.1426681394226716
theory,0.2,1,-0.973748087290051,-0.5938263904084066,1.1405328226081484
theory,0.2,1,-0.9724678720638843,-0.591724772711861,1.1383461551028153
theory,0.2,1,-0.9711584656290848,-0.5895703603536075,1.1361082585610056
theory,0.2,1,-0.9698200015934129,-0.5873629882237148,1.1338192604757333
theory,0.2,1,-0.9684526186983627,-0.5851024859869942,1.1314792944512406
theory,0.2,1,-0.9670564609929055,-0.5827886779893443,1.1290885004908564
theory,0.2,1,-0.965631678015788,-0.5804213831622943,1.126647025301011
theory,0.2,1,-0.9641784249867921,-0.5780004149258504,1.1241550226123025
theory,0.2,1,-0.9626968630073813,-0.5755255810897523,1.121612653518562
theory,0.2,1,-0.9611871592711789,-0.5729966837532685,1.1190200868349245
theory,0.2,1,-0.9596494872847475,-0.5704135192036767,1.1163774994759623
theory,0.2,1,-0.9580840270991626,-0.5677758778135905,1.1136850768550068
theory,0.2,1,-0.9564909655528971,-0.5650835439373173,1.1109430133058453
theory,0.2,1,-0.9548704965265589,-0.5623362958064518,1.108151512528047
theory,0.2,1,-0.9532228212100468,-0.5595339054249394,1.105310788057244
theory,0.2,1,-0.9515481483827262,-0.5566761384638641,1.1024210637617706
theory,0.2,1,-0.9498466947072427,-0.553762754156253,1.0994825743671395
theory,0.2,1,-0.9481186850376281,-0.5507935051922143,1.0964955660099163
theory,0.2,1,-0.9463643527423825,-0.5477681376147695,1.0934602968226426
theory,0.2,1,-0.9445839400432449,-0.5446863907167726,1.0903770375515458
theory,0.2,1,-0.9427776983703983,-0.5415479969393576,1.0872460722088704
theory,0.2,1,-0.9409458887348875,-0.5383526817723968,1.0840676987617603
theory,0.2,1,-0.9390887821190567,-0.5351001636575132,1.0808422298597287
theory,0.2,1,-0.9372066598858574,-0.5317901538942307,1.077569993602854
theory,0.2,1,-0.9352998142078995,-0.5284223565499246,1.0742513343529563
theory,0.2,1,-0.9333685485171606,-0.5249964683742886,1.070886613590116
theory,0.2,1,-0.9314131779762989,-0.5215121787191104,1.0674762108170195
theory,0.2,1,-0.9294340299725526,-0.5179691694642301,1.0640205245137353
theory,0.2,1,-0.9274314446352345,-0.5143671149506378,1.0605199731456456
theory,0.2,1,-0.9254057753778754,-0.5107056819217612,1.0569749962273933
theory,0.2,1,-0.9233573894660863,-0.5069845294740956,1.0533860554458159
theory,0.2,1,-0.9212866686122522,-0.5032033090184387,1.0497536358449864
theory,0.2,1,-0.9191940095981882,-0.4993616642531126,1.0460782470765906
theory,0.2,1,-0.9170798249269163,-0.4954592311506848,1.0423604247190177
theory,0.2,1,-0.9149445435047427,-0.4914956379598363,1.0386007316686467
theory,0.2,1,-0.9127886113548299,-0.4874705052241856,1.03479975960695
theory,0.2,1,-0.9106124923634649,-0.4833834458200299,1.0309581305471367
theory,0.2,1,-0.9084166690602407,-0.47923406501515203,1.0270764984641845
theory,0.2,1,-0.9062016434333435,-0.47502196055102264,1.0231555510121761
theory,0.2,1,-0.9039679377811513,-0.47074672275094154,1.0191960113329817
theory,0.2,1,-0.9017160956012977,-0.4664079346568763,1.0151986399603488
theory,0.2,1,-0.8994466825183425,-0.4620051721979923,1.011164236823548
theory,0.2,1,-0.8971602872511231,-0.4575380043941292,1.007093643354718
theory,0.2,1,-0.8948575226207972,-0.4530059935977393,1.0029877447040445
theory,0.2,1,-0.8925390266005032,-0.4484086957781017,0.9988474720668776
theory,0.2,1,-0.8902054634074477,-0.4437456608519264,0.9946738051267769
theory,0.2,1,-0.8878575246380981,-0.4390164330647946,0.9904677746183498
theory,0.2,1,-0.8854959304469915,-0.4342205514282201,0.9862304650135336
theory,0.2,1,-0.8831214307694724,-0.42935755021749,0.9819630173347083
theory,0.2,1,-0.8807348065884367,-0.42442695953581383,0.9776666320976627
theory,0.2,1,-0.8783368712448817,-0.419428305950722,0.973342572386999
theory,0.2,1,-0.8759284717917369,-0.4143611132090607,0.9689921670659983
theory,0.2,1,-0.8735104903900693,-0.40922490303736886,0.9646168141222935
theory,0.2,1,-0.8710838457463281,-0.4040191960348632,0.9602179841498856
theory,0.2,1,-0.8686494945887774,-0.3987435126667053,0.9557972239670511
theory,0.2,1,-0.8662084331807076,-0.3933973743656923,0.9513561603685535
theory,0.2,1,-0.8637616988673436,-0.38798030475095513,0.9468965040091992
theory,0.2,1,-0.8613103716526437,-0.38249183097271405,0.942420053414227
theory,0.2,1,-0.8588555758013257,-0.3769314851925626,0.9379286991101711
theory,0.2,1,-0.8563984814605377,-0.371298806209176,0.9334244278677701
theory,0.2,1,-0.853940306294515,-0.3655933412397092,0.928909327046071
theory,0.2,1,-0.8514823171244132,-0.35981464786748785,0.9243855890241713
theory,0.2,1,-0.849025831564192,-0.353962296166855,0.9198555157039501
theory,0.2,1,-0.8465722196420018,-0.34803587101623595,0.9153215230636805
theory,0.2,1,-0.8441229053949431,-0.34203497461055693,0.9107861457385287
theory,0.2,1,-0.8416793684233634,-0.3359592291841322,0.9062520415996579
theory,0.2,1,-0.8392431453889784,-0.3298082799549312,0.9017219962988683
theory,0.2,1,-0.8368158314391103,-0.32358179830079115,0.8971989277405003
theory,0.2,1,-0.8343990815371773,-0.3172794851775474,0.8926858904366163
theory,0.2,1,-0.8319946116772861,-0.3109010747882394,0.8881860796953083
theory,0.2,1,-0.8296041999583782,-0.30444633851144504,0.8837028355853601
theory,0.2,1,-0.8272296874908712,-0.29791508909534725,0.8792396466134436
theory,0.2,1,-0.8248729791061568,-0.29130718512235565,0.8748001530426116
theory,0.2,1,-0.8225360438367004,-0.2846225357468633,0.870388149773137
theory,0.2,1,-0.8202209151318646,-0.2778611057060664,0.8660075886988238
theory,0.2,1,-0.8179296907720263,-0.27102292060057726,0.8616625804439284
theory,0.2,1,-0.8156645324411242,-0.2641080724378601,0.8573573953779368
theory,0.2,1,-0.8134276649155493,-0.25711672542720276,0.8530964637978349
theory,0.2,1,-0.8112213748253632,-0.2500491220100501,0.848884375160451
theory,0.2,1,-0.8090480089423052,-0.24290558910398252,0.8447258762411989
theory,0.2,1,-0.8069099719480595,-0.2356865445324838,0.8406258680904845
theory,0.2,1,-0.8048097236359081,-0.22839250360585706,0.8365894016554705
theory,0.2,1,-0.8027497754993695,-0.22102408581132604,0.83262167193331
theory,0.2,1,-0.8007326866628307,-0.21358202156248868,0.8287280105227496
theory,0.2,1,-0.7987610591117276,-0.20606715895002112,0.8249138764447002
theory,0.2,1,-0.7968375321836125,-0.19848047042697706,0.8211848451094211
theory,0.2,1,-0.7949647762866725,-0.1908230593533274,0.8175465953188741
theory,0.2,1,-0.7931454858190267,-0.18309616631580355,0.8140048942080411
theory,0.2,1,-0.7913823712705537,-0.1753011751308264,0.8105655800489268
theory,0.2,1,-0.7896781504991566,-0.16743961843068408,0.807234542865939
theory,0.2,1,-0.7880355391853001,-0.15951318272641551,0.8040177028415342
theory,0.2,1,-0.7864572404822863,-0.1515237128355063,0.8009209865264298
theory,0.2,1,-0.7849459338950283,-0.14347321555880266,0.7979503009092237
theory,0.2,1,-0.7835042634367891,-0.1353638624894762,0.7951115054454282
theory,0.2,1,-0.7821348251312586,-0.12719799183772162,0.7924103821951436
theory,0.2,1,-0.7808401539460602,-0.11897810915858081,0.789852604270859
theory,0.2,1,-0.7796227102628387,-0.11070688687709589,0.7874437028509355
theory,0.2,1,-0.7784848660079802,-0.10238716251516747,0.7851890330687065
theory,0.2,1,-0.7774288905860788,-0.09402193553818027,0.7830937391399876
theory,0.2,1,-0.7764569367748445,-0.08561436275660532,0.7811627191411495
theory,0.2,1,-0.7755710267545299,-0.07716775223835454,0.7794005898936669
theory,0.2,1,-0.7747730384563732,-0.06868555571126468,0.77781165244697
theory,0.2,1,-0.7740646924223998,-0.060171359461366286,0.7763998586774815
theory,0.2,1,-0.7734475393724961,-0.051628873760845295,0.7751687795359035
theory,0.2,1,-0.7729229486735527,-0.04306192088915245,0.7741215754756374
theory,0.2,1,-0.7724920978992588,-0.034474421840584225,0.7732609695814476
theory,0.2,1,-0.7721559636577006,-0.025870381840952597,0.7725892238885738
theory,0.2,1,-0.7719153138473045,-0.017253874823562082,0.7721081193384834
theory,0.2,1,-0.7717707014801788,-0.008629027039683986,0.7718189397590984
theory,0.2,1,-0.7717224601860151,-4.668845714573123e-16,0.7717224601860151
theory,0.2,1,-0.7717707014801788,0.008629027039683417,0.7718189397590984
theory,0.2,1,-0.7719153138473046,0.017253874823561513,0.7721081193384836
theory,0.2,1,-0.7721559636577007,0.025870381840952028,0.772589223888574
theory,0.2,1,-0.772492097899259,0.03447442184058365,0.7732609695814479
theory,0.2,1,-0.7729229486735526,0.04306192088915189,0.7741215754756373
theory,0.2,1,-0.773447539372496,0.051628873760844726,0.7751687795359034
theory,0.2,1,-0.7740646924223998,0.06017135946136573,0.7763998586774815
theory,0.2,1,-0.7747730384563732,0.06868555571126411,0.7778116524469699
theory,0.2,1,-0.7755710267545299,0.07716775223835397,0.7794005898936668
theory,0.2,1,-0.7764569367748445,0.08561436275660475,0.7811627191411494
theory,0.2,1,-0.7774288905860788,0.09402193553817971,0.7830937391399875
theory,0.2,1,-0.7784848660079802,0.10238716251516694,0.7851890330687064
theory,0.2,1,-0.7796227102628385,0.11070688687709497,0.787443702850935
theory,0.2,1,-0.7808401539460599,0.1189781091585803,0.7898526042708586
theory,0.2,1,-0.7821348251312585,0.1271979918377207,0.7924103821951434
theory,0.2,1,-0.7835042634367889,0.13536386248947568,0.795111505445428
theory,0.2,1,-0.7849459338950283,0.14347321555880216,0.7979503009092237
theory,0.2,1,-0.7864572404822862,0.15152371283550575,0.8009209865264296
theory,0.2,1,-0.7880355391852999,0.15951318272641496,0.8040177028415337
theory,0.2,1,-0.7896781504991566,0.16743961843068353,0.807234542865939
theory,0.2,1,-0.7913823712705533,0.17530117513082588,0.8105655800489263
theory,0.2,1,-0.7931454858190267,0.18309616631580306,0.814004894208041
theory,0.2,1,-0.7949647762866724,0.1908230593533269,0.8175465953188739
theory,0.2,1,-0.7968375321836123,0.19848047042697656,0.8211848451094208
theory,0.2,1,-0.7987610591117275,0.20606715895002053,0.8249138764446999
theory,0.2,1,-0.8007326866628305,0.21358202156248818,0.8287280105227492
theory,0.2,1,-0.8027497754993693,0.22102408581132552,0.8326216719333097
theory,0.2,1,-0.8048097236359081,0.22839250360585622,0.8365894016554702
theory,0.2,1,-0.8069099719480592,0.2356865445324834,0.8406258680904842
theory,0.2,1,-0.809048008942305,0.2429055891039821,0.8447258762411984
theory,0.2,1,-0.8112213748253632,0.25004912201004964,0.8488843751604509
theory,0.2,1,-0.8134276649155491,0.2571167254272023,0.8530964637978347
theory,0.2,1,-0.8156645324411239,0.2641080724378597,0.8573573953779363
theory,0.2,1,-0.8179296907720259,0.2710229206005768,0.861662580443928
theory,0.2,1,-0.8202209151318645,0.277861105706066,0.8660075886988237
theory,0.2,1,-0.8225360438367002,0.2846225357468629,0.8703881497731367
theory,0.2,1,-0.8248729791061565,0.29130718512235526,0.8748001530426112
theory,0.2,1,-0.827229687490871,0.29791508909534686,0.8792396466134432
theory,0.2,1,-0.8296041999583782,0.3044463385114446,0.88370283558536
theory,0.2,1,-0.831994611677286,0.31090107478823914,0.888186079695308
theory,0.2,1,-0.834399081537177,0.31727948517754706,0.892685890436616
theory,0.2,1,-0.8368158314391103,0.3235817983007907,0.8971989277405
theory,0.2,1,-0.8392431453889782,0.32980827995493056,0.9017219962988677
theory,0.2,1,-0.8416793684233631,0.33595922918413174,0.9062520415996576
theory,0.2,1,-0.8441229053949428,0.34203497461055654,0.9107861457385282
theory,0.2,1,-0.8465722196420016,0.34803587101623545,0.9153215230636801
theory,0.2,1,-0.8490258315641919,0.3539622961668546,0.91985551570395
theory,0.2,1,-0.8514823171244132,0.3598146478674874,0.9243855890241711
theory,0.2,1,-0.8539403062945148,0.3655933412397088,0.9289093270460708
theory,0.2,1,-0.8563984814605374,0.3712988062091756,0.9334244278677698
theory,0.2,1,-0.8588555758013253,0.37693148519256214,0.9379286991101705
theory,0.2,1,-0.8613103716526433,0.3824918309727137,0.9424200534142265
theory,0.2,1,-0.8637616988673434,0.3879803047509548,0.946896504009199
theory,0.2,1,-0.8662084331807075,0.393397374365692,0.9513561603685533
theory,0.2,1,-0.8686494945887773,0.398743512666705,0.9557972239670509
theory,0.2,1,-0.8710838457463279,0.4040191960348626,0.9602179841498851
theory,0.2,1,-0.8735104903900692,0.4092249030373685,0.9646168141222933
theory,0.2,1,-0.8759284717917366,0.4143611132090601,0.9689921670659979
theory,0.2,1,-0.8783368712448817,0.4194283059507216,0.9733425723869988
theory,0.2,1,-0.8807348065884365,0.42442695953581344,0.9776666320976622
theory,0.2,1,-0.8831214307694724,0.42935755021748967,0.981963017334708
theory,0.2,1,-0.8854959304469913,0.43422055142821975,0.9862304650135333
theory,0.2,1,-0.887857524638098,0.4390164330647944,0.9904677746183497
theory,0.2,1,-0.8902054634074476,0.4437456608519262,0.9946738051267768
theory,0.2,1,-0.892539026600503,0.4484086957781015,0.9988474720668774
theory,0.2,1,-0.8948575226207971,0.453005993597739,1.0029877447040443
theory,0.2,1,-0.8971602872511228,0.45753800439412895,1.0070936433547177
theory,0.2,1,-0.8994466825183423,0.46200517219799203,1.0111642368235478
theory,0.2,1,-0.9017160956012975,0.466407934656876,1.0151986399603483
theory,0.2,1,-0.903967937781151,0.47074672275094137,1.0191960113329814
theory,0.2,1,-0.9062016434333434,0.47502196055102214,1.023155551012176
theory,0.2,1,-0.9084166690602402,0.4792340650151518,1.027076498464184
theory,0.2,1,-0.9106124923634648,0.4833834458200297,1.0309581305471367
theory,0.2,1,-0.9127886113548295,0.4874705052241854,1.0347997596069496
theory,0.2,1,-0.9149445435047425,0.4914956379598361,1.0386007316686465
theory,0.2,1,-0.9170798249269162,0.4954592311506846,1.0423604247190175
theory,0.2,1,-0.9191940095981879,0.4993616642531124,1.0460782470765901
theory,0.2,1,-0.9212866686122522,0.5032033090184383,1.0497536358449862
theory,0.2,1,-0.9233573894660859,0.5069845294740953,1.0533860554458156
theory,0.2,1,-0.9254057753778753,0.510705681921761,1.056974996227393
theory,0.2,1,-0.9274314446352344,0.5143671149506375,1.0605199731456454
theory,0.2,1,-0.9294340299725524,0.5179691694642299,1.0640205245137349
theory,0.2,1,-0.931413177976299,0.5215121787191102,1.0674762108170195
theory,0.2,1,-0.9333685485171604,0.5249964683742884,1.0708866135901158
theory,0.2,1,-0.9352998142078992,0.5284223565499244,1.0742513343529558
theory,0.2,1,-0.9372066598858573,0.5317901538942305,1.0775699936028538
theory,0.2,1,-0.9390887821190564,0.5351001636575129,1.0808422298597282
theory,0.2,1,-0.9409458887348874,0.5383526817723967,1.0840676987617601
theory,0.2,1,-0.9427776983703984,0.5415479969393573,1.0872460722088704
theory,0.2,1,-0.9445839400432448,0.5446863907167724,1.0903770375515456
theory,0.2,1,-0.9463643527423824,0.5477681376147691,1.0934602968226423
theory,0.2,1,-0.9481186850376281,0.550793505192214,1.0964955660099163
theory,0.2,1,-0.9498466947072428,0.5537627541562526,1.0994825743671395
theory,0.2,1,-0.9515481483827262,0.556676138463864,1.1024210637617704
theory,0.2,1,-0.9532228212100465,0.5595339054249391,1.1053107880572437
theory,0.2,1,-0.9548704965265588,0.5623362958064515,1.1081515125280468
theory,0.2,1,-0.9564909655528971,0.5650835439373171,1.110943013305845
theory,0.2,1,-0.9580840270991625,0.5677758778135905,1.1136850768550066
theory,0.2,1,-0.9596494872847474,0.5704135192036764,1.116377499475962
theory,0.2,1,-0.9611871592711788,0.5729966837532684,1.1190200868349243
theory,0.2,1,-0.9626968630073813,0.5755255810897523,1.121612653518562
theory,0.2,1,-0.9641784249867917,0.5780004149258503,1.1241550226123023
theory,0.2,1,-0.9656316780157878,0.5804213831622941,1.1266470253010108
theory,0.2,1,-0.9670564609929055,0.5827886779893441,1.1290885004908564
theory,0.2,1,-0.9684526186983627,0.5851024859869942,1.1314792944512406
theory,0.2,1,-0.9698200015934128,0.5873629882237146,1.1338192604757333
theory,0.2,1,-0.9711584656290846,0.5895703603536074,1.1361082585610054
theory,0.2,1,-0.9724678720638841,0.591724772711861,1.1383461551028151
theory,0.2,1,-0.973748087290051,0.5938263904084066,1.1405328226081484
theory,0.2,1,-0.9749989826679886,0.5958753734196915,1.1426681394226714
theory,0.2,1,-0.9762204343684989,0.5978718766784947,1.1447519894726919
theory,0.2,1,-0.9774123232224775,0.5998160501617182,1.1467842620208761
theory,0.2,1,-0.9785745345777335,0.6017080389761067,1.1487648514350095
theory,0.2,1,-0.979706958162628,0.6035479834418417,1.150693656969127
theory,0.2,1,-0.9808094879562252,0.6053360191739768,1.1525705825563786
theory,0.2,1,-0.9818820220646797,0.6070722771616807,1.154395536613033
theory,0.2,1,-0.982924462603586,0.608756883845261,1.15616843185305
theory,0.2,1,-0.9839367155860421,0.6103899611909525,1.157889185112695
theory,0.2,1,-0.9849186908161788,0.6119716267634472,1.159557717184684
theory,0.2,1,-0.9858703017879298,0.6135019937961639,1.161173952661397
theory,0.2,1,-0.9867914655888267,0.6149811712592419,1.1627378197867022
theory,0.2,1,-0.9876821028086092,0.61640926392526,1.164249250315978
theory,0.2,1,-0.9885421374524608,0.6177863724326754,1.1657081793839332
theory,0.2,1,-0.9893714968586814,0.6191125933469873,1.1671145453798526
theory,0.2,1,-0.9901701116206281,0.6203880192196265,1.1684682898299203
theory,0.2,1,-0.9909379155127557,0.6216127386445758,1.169769357286288
theory,0.2,1,-0.991674845420602,0.6227868363127302,1.1710176952225761
theory,0.2,1,-0.9923808412745752,0.6239103930640025,1.172213253935525
theory,0.2,1,-0.9930558459874007,0.6249834859371856,1.1733559864525125
theory,0.2,1,-0.9936998053951005,0.6260061882175806,1.1744458484446891
theory,0.2,1,-0.9943126682013824,0.6269785694824,1.1754827981454894
theory,0.2,1,-0.9948943859253229,0.6279006956439608,1.1764667962742914
theory,0.2,1,-0.9954449128522388,0.6287726289906753,1.1773978059650216
theory,0.2,1,-0.995964205987643,0.6295944282258543,1.1782757926995007
theory,0.2,1,-0.9964522250141951,0.630366148504331,1.1791007242453566
theory,0.2,1,-0.9969089322515545,0.6310878414669222,1.179872570598331
theory,0.2,1,-0.9973342926190579,0.6317595552727328,1.1805913039288227
theory,0.2,1,-0.9977282736011416,0.632381334629319,1.181256898532522
theory,0.2,1,-0.9980908452154438,0.6329532208207201,1.1818693307850079
theory,0.2,1,-0.9984219799835176,0.6334752517333666,1.1824285791001754
theory,0.2,1,-0.9987216529040995,0.6339474618798793,1.1829346238923932
theory,0.2,1,-0.9989898414288757,0.6343698824207644,1.1833874475422768
theory,0.2,1,-0.9992265254407017,0.6347425411840156,1.1837870343659957
theory,0.2,1,-0.9994316872342297,0.6350654626826304,1.1841333705880273
theory,0.2,1,-0.9996053114989036,0.6353386681300489,1.184426444317284
theory,0.2,1,-0.9997473853042904,0.635562175453519,1.1846662455265513
theory,0.2,1,-0.9998578980877173,0.6357359993053977,1.1848527660351815
theory,0.2,1,-0.9999368416441894,0.6358601510723886,1.1849859994949972
theory,0.2,1,-0.9999842101185688,0.6359346388827254,1.185065941379365
theory,0.2,1,-1.0,0.6359594676112971,1.1850925889754118
theory,0.2,1,-0.9999842101185688,0.6359346388827254,1.185065941379365
theory,0.2,1,-0.9999368416441894,0.6358601510723887,1.1849859994949972
theory,0.2,1,-0.9998578980877173,0.6357359993053977,1.1848527660351815
theory,0.2,1,-0.9997473853042905,0.6355621754535191,1.1846662455265515
theory,0.2,1,-0.9996053114989036,0.6353386681300489,1.184426444317284
theory,0.2,1,-0.9994316872342297,0.6350654626826305,1.1841333705880275
theory,0.2,1,-0.9992265254407018,0.6347425411840156,1.1837870343659957
theory,0.2,1,-0.9989898414288757,0.6343698824207644,1.1833874475422768
theory,0.2,1,-0.9987216529040996,0.6339474618798794,1.1829346238923932
theory,0.2,1,-0.9984219799835177,0.6334752517333666,1.1824285791001754
theory,0.2,1,-0.9980908452154438,0.6329532208207201,1.1818693307850079
theory,0.2,1,-0.9977282736011416,0.6323813346293192,1.1812568985325222
theory,0.2,1,-0.9973342926190579,0.6317595552727329,1.1805913039288227
theory,0.2,1,-0.9969089322515546,0.6310878414669223,1.1798725705983313
theory,0.2,1,-0.9964522250141951,0.6303661485043311,1.1791007242453566
theory,0.2,1,-0.995964205987643,0.6295944282258544,1.1782757926995007
theory,0.2,1,-0.9954449128522388,0.6287726289906755,1.1773978059650216
theory,0.2,1,-0.994894385925323,0.6279006956439609,1.1764667962742916
theory,0.2,1,-0.9943126682013824,0.6269785694824,1.1754827981454894
theory,0.2,1,-0.9936998053951006,0.6260061882175807,1.1744458484446891
theory,0.2,1,-0.9930558459874007,0.6249834859371859,1.1733559864525125
theory,0.2,1,-0.9923808412745753,0.6239103930640025,1.172213253935525
theory,0.2,1,-0.9916748454206021,0.6227868363127304,1.1710176952225764
theory,0.2,1,-0.9909379155127558,0.621612738644576,1.1697693572862882
theory,0.2,1,-0.9901701116206282,0.6203880192196266,1.1684682898299206
theory,0.2,1,-0.9893714968586814,0.6191125933469874,1.1671145453798526
theory,0.2,1,-0.9885421374524608,0.6177863724326755,1.1657081793839332
theory,0.2,1,-0.9876821028086095,0.6164092639252601,1.1642492503159783
theory,0.2,1,-0.9867914655888269,0.614981171259242,1.1627378197867024
theory,0.2,1,-0.9858703017879299,0.6135019937961639,1.1611739526613971
theory,0.2,1,-0.9849186908161789,0.6119716267634474,1.159557717184684
theory,0.2,1,-0.9839367155860422,0.6103899611909527,1.1578891851126951
theory,0.2,1,-0.9829244626035861,0.6087568838452613,1.1561684318530503
theory,0.2,1,-0.9818820220646797,0.6070722771616809,1.1543955366130332
theory,0.2,1,-0.9808094879562255,0.6053360191739771,1.152570582556379
theory,0.2,1,-0.979706958162628,0.6035479834418419,1.150693656969127
theory,0.2,1,-0.9785745345777335,0.6017080389761069,1.1487648514350097
theory,0.2,1,-0.9774123232224776,0.5998160501617186,1.1467842620208766
theory,0.2,1,-0.976220434368499,0.5978718766784951,1.144751989472692
theory,0.2,1,-0.9749989826679887,0.5958753734196919,1.1426681394226716
theory,0.2,1,-0.9737480872900511,0.5938263904084066,1.1405328226081486
theory,0.2,1,-0.9724678720638843,0.5917247727118611,1.1383461551028153
theory,0.2,1,-0.9711584656290849,0.5895703603536077,1.1361082585610058
theory,0.2,1,-0.9698200015934129,0.5873629882237148,1.1338192604757333
theory,0.2,1,-0.9684526186983627,0.5851024859869943,1.1314792944512406
theory,0.2,1,-0.9670564609929057,0.5827886779893444,1.1290885004908566
theory,0.2,1,-0.965631678015788,0.5804213831622943,1.126647025301011
theory,0.2,1,-0.9641784249867921,0.5780004149258504,1.1241550226123025
theory,0.2,1,-0.9626968630073813,0.5755255810897526,1.1216126535185622
theory,0.2,1,-0.961187159271179,0.5729966837532686,1.1190200868349245
